row,variant,area,notes,country_code,period,age,age_interval_width,death_rate,q,p,l,d,L,S,T,e,a,sex
55421,Estimates,Mozambique,NA,508,2010-2015,75,5,0.078296136,0.32804375,0.67195625,35395.888,11611.4,148301.06,0.60577868,293924.24,8.303909,2.5301527,female
55422,Estimates,Mozambique,NA,508,2010-2015,80,5,0.12586974,0.47542909,0.52457091,23784.488,11307.838,89837.618,0.383081594564821,145623.18,6.1226113,2.4279058,female
55423,Estimates,Mozambique,NA,508,2010-2015,85,15,0.223653770365325,NA,NA,12476.651,12476.651,55785.56,NA,55785.56,4.4711967,4.4711967,female
55424,Estimates,Réunion,NA,638,2010-2015,0,1,0.0038145217,0.0038009133,0.99619909,1e5,380.09133,99643.247,0.99598555,8290193.8,82.901938,0.06140274,female
55425,Estimates,Réunion,NA,638,2010-2015,1,4,1.3158367e-4,5.2616284e-4,0.99947384,99619.909,52.416294,398349.53,0.99945821,8190550.5,82.218009,1.5178235,female
55426,Estimates,Réunion,NA,638,2010-2015,5,5,9.2013132e-5,4.5995985e-4,0.99954004,99567.492,45.797049,497722.97,0.99961759,7792201,78.260493,2.5,female
55427,Estimates,Réunion,NA,638,2010-2015,10,5,6.0974108e-5,3.0482407e-4,0.99969518,99521.695,30.336609,497532.64,0.99948366,7294478,73.295356,2.5,female
55428,Estimates,Réunion,NA,638,2010-2015,15,5,1.654143e-4,8.2677047e-4,0.99917323,99491.359,82.256518,497275.74,0.998934,6796945.4,68.316942,2.7989032,female
55429,Estimates,Réunion,NA,638,2010-2015,20,5,2.5642567e-4,0.0012813549,0.99871865,99409.102,127.37834,496745.64,0.9985342,6299669.7,63.371155,2.645856,female
55430,Estimates,Réunion,NA,638,2010-2015,25,5,3.3399506e-4,0.0016686596,0.99833134,99281.724,165.6674,496017.51,0.99795458,5802924,58.449066,2.6392025,female
55431,Estimates,Réunion,NA,638,2010-2015,30,5,5.0187493e-4,0.0025064513,0.99749355,99116.056,248.42957,495002.95,0.99686973,5306906.5,53.542349,2.6760684,female
55432,Estimates,Réunion,NA,638,2010-2015,35,5,7.8154551e-4,0.0039007342,0.99609927,98867.627,385.65633,493453.45,0.99476407,4811903.6,48.670163,2.7060386,female
55433,Estimates,Réunion,NA,638,2010-2015,40,5,0.0013598799,0.0067781332,0.99322187,98481.971,667.52391,490869.77,0.99154269,4318450.1,43.850159,2.6928387,female
55434,Estimates,Réunion,NA,638,2010-2015,45,5,0.0019991914,0.0099478463,0.99005215,97814.447,973.04308,486718.33,0.99006181,3827580.3,39.131033,2.5808822,female
55435,Estimates,Réunion,NA,638,2010-2015,50,5,0.00204546,0.010178175,0.98982182,96841.404,985.6688,481881.23,0.98574997,3340862,34.498282,2.640394,female
55436,Estimates,Réunion,NA,638,2010-2015,55,5,0.0040031781,0.019837804,0.9801622,95855.735,1901.5673,475014.41,0.97245194,2858980.8,29.825871,2.7574992,female
55437,Estimates,Réunion,NA,638,2010-2015,60,5,0.0073276203,0.036026481,0.96397352,93954.167,3384.838,461928.68,0.95710002,2383966.4,25.373716,2.6831525,female
55438,Estimates,Réunion,NA,638,2010-2015,65,5,0.010376016,0.050650267,0.94934973,90569.33,4587.3607,442111.95,0.93449991,1922037.7,21.221728,2.6599414,female
55439,Estimates,Réunion,NA,638,2010-2015,70,5,0.017516263,0.084167726,0.91583227,85981.969,7236.9068,413153.58,0.89095638,1479925.7,17.212048,2.6846102,female
55440,Estimates,Réunion,NA,638,2010-2015,75,5,0.029987736,0.14018073,0.85981927,78745.062,11038.54,368101.82,0.81164355,1066772.2,13.547163,2.678725,female
55441,Estimates,Réunion,NA,638,2010-2015,80,5,0.055750552,0.24600956,0.75399044,67706.522,16656.451,298767.47,0.572377046553558,698670.33,10.319099,2.6126284,female
55442,Estimates,Réunion,NA,638,2010-2015,85,15,0.127656175554509,NA,NA,51050.07,51050.07,399902.86,NA,399902.86,7.8335419,7.8335419,female
55443,Estimates,Rwanda,NA,646,2010-2015,0,1,0.040180617,0.038877616,0.96112238,1e5,3887.7616,96757.139,0.95349934,6713909.2,67.139092,0.1658796,female
55444,Estimates,Rwanda,NA,646,2010-2015,1,4,0.0046698014,0.018462682,0.98153732,96112.238,1774.4897,379992.53,0.98478208,6617152.1,68.848174,1.4886182,female
55445,Estimates,Rwanda,NA,646,2010-2015,5,5,0.0017077734,0.008499146,0.99150085,94337.749,801.7903,469494.54,0.99306238,6237159.6,66.115205,2.2633636,female
55446,Estimates,Rwanda,NA,646,2010-2015,10,5,0.0012457523,0.0062095506,0.99379045,93535.958,580.81627,466237.36,0.99310954,5767665,61.662543,2.5165465,female
55447,Estimates,Rwanda,NA,646,2010-2015,15,5,0.0015979012,0.0079594076,0.99204059,92955.142,739.86786,463024.77,0.99071304,5301427.7,57.032108,2.6334457,female
55448,Estimates,Rwanda,NA,646,2010-2015,20,5,0.002129677,0.010594073,0.98940593,92215.274,976.93539,458724.68,0.9882788,4838402.9,52.468563,2.5927879,female
55449,Estimates,Rwanda,NA,646,2010-2015,25,5,0.0025760217,0.012799816,0.98720018,91238.339,1167.834,453347.88,0.98601643,4379678.2,48.002608,2.5648802,female
55450,Estimates,Rwanda,NA,646,2010-2015,30,5,0.0030986494,0.015378203,0.9846218,90070.505,1385.1225,447008.46,0.98235672,3926330.3,43.591743,2.5857236,female
55451,Estimates,Rwanda,NA,646,2010-2015,35,5,0.0040992171,0.020297093,0.97970291,88685.383,1800.0554,439121.76,0.97663949,3479321.9,39.232191,2.6083232,female
55452,Estimates,Rwanda,NA,646,2010-2015,40,5,0.005324591,0.026282039,0.97371796,86885.327,2283.5235,428863.65,0.97190913,3040200.1,34.99095,2.5638609,female
55453,Estimates,Rwanda,NA,646,2010-2015,45,5,0.0061080698,0.030093262,0.96990674,84601.804,2545.9443,416816.5,0.96574135,2611336.5,30.866203,2.5676945,female
55454,Estimates,Rwanda,NA,646,2010-2015,50,5,0.0079812144,0.039153006,0.96084699,82055.859,3212.7336,402536.93,0.95608037,2194520,26.74422,2.590101,female
55455,Estimates,Rwanda,NA,646,2010-2015,55,5,0.010191162,0.049746211,0.95025379,78843.126,3922.1468,384857.66,0.93940578,1791983,22.728463,2.6140696,female
55456,Estimates,Rwanda,NA,646,2010-2015,60,5,0.015446304,0.074537445,0.92546255,74920.979,5584.4184,361537.51,0.90599527,1407125.4,18.78146,2.6600278,female
55457,Estimates,Rwanda,NA,646,2010-2015,65,5,0.024926309,0.11775381,0.88224619,69336.561,8164.6443,327551.27,0.85001338,1045587.9,15.079892,2.6567835,female
55458,Estimates,Rwanda,NA,646,2010-2015,70,5,0.041509395,0.18892932,0.81107068,61171.916,11557.169,278422.97,0.7631872,718036.58,11.73801,2.6260089,female
55459,Estimates,Rwanda,NA,646,2010-2015,75,5,0.068850506,0.29487129,0.70512871,49614.748,14629.964,212488.84,0.63807665,439613.62,8.8605433,2.5676705,female
55460,Estimates,Rwanda,NA,646,2010-2015,80,5,0.11436973,0.443242,0.556758,34984.783,15506.725,135584.17,0.403041042154935,227124.77,6.4921018,2.4630526,female
55461,Estimates,Rwanda,NA,646,2010-2015,85,15,0.21278052612198,NA,NA,19478.058,19478.058,91540.604,NA,91540.604,4.6996782,4.6996782,female
55462,Estimates,Seychelles,NA,690,2010-2015,0,1,0.0074865777,0.00743494,0.99256506,1e5,743.494,99310.263,0.99173746,7791037.7,77.910377,0.072304821,female
55463,Estimates,Seychelles,NA,690,2010-2015,1,4,4.7388307e-4,0.0018933,0.9981067,99256.506,187.92234,396558.47,0.99851386,7691727.4,77.493433,1.5119034,female
55464,Estimates,Seychelles,NA,690,2010-2015,5,5,1.7055729e-4,8.52423e-4,0.99914758,99068.584,84.448339,495131.8,0.99911696,7295169,73.637562,2.5,female
55465,Estimates,Seychelles,NA,690,2010-2015,10,5,1.8282012e-4,9.13683e-4,0.99908632,98984.135,90.440122,494694.58,0.99881075,6800037.2,68.698253,2.5,female
55466,Estimates,Seychelles,NA,690,2010-2015,15,5,3.1951025e-4,0.001596381,0.99840362,98893.695,157.87202,494106.26,0.99796361,6305342.6,63.758792,2.7056502,female
55467,Estimates,Seychelles,NA,690,2010-2015,20,5,4.9216727e-4,0.00245795,0.99754205,98735.823,242.68772,493100.07,0.99738018,5811236.3,58.856412,2.6140194,female
55468,Estimates,Seychelles,NA,690,2010-2015,25,5,5.5501995e-4,0.002771395,0.9972286,98493.135,272.96338,491808.24,0.99679012,5318136.3,53.994994,2.5914647,female
55469,Estimates,Seychelles,NA,690,2010-2015,30,5,7.6770039e-4,0.003831692,0.99616831,98220.172,376.34945,490229.59,0.99485006,4826328,49.137849,2.6849458,female
55470,Estimates,Seychelles,NA,690,2010-2015,35,5,0.0013588867,0.006773404,0.9932266,97843.823,662.73574,487704.94,0.99127789,4336098.4,44.316527,2.7152686,female
55471,Estimates,Seychelles,NA,690,2010-2015,40,5,0.0021869814,0.010879675,0.98912033,97181.087,1057.2986,483451.13,0.98653102,3848393.5,39.600231,2.6786988,female
55472,Estimates,Seychelles,NA,690,2010-2015,45,5,0.0032749077,0.016249182,0.98375082,96123.788,1561.9329,476939.53,0.98080991,3364942.4,35.006344,2.6443223,female
55473,Estimates,Seychelles,NA,690,2010-2015,50,5,0.0045177689,0.022348902,0.9776511,94561.855,2113.3536,467787.02,0.97391232,2888002.8,30.540886,2.6235592,female
55474,Estimates,Seychelles,NA,690,2010-2015,55,5,0.0062000149,0.030553494,0.96944651,92448.502,2824.6247,455583.54,0.96230503,2420215.8,26.17907,2.6425296,female
55475,Estimates,Seychelles,NA,690,2010-2015,60,5,0.0095272902,0.046604349,0.95339565,89623.877,4176.8624,438410.33,0.94010246,1964632.3,21.920858,2.6755146,female
55476,Estimates,Seychelles,NA,690,2010-2015,65,5,0.015836142,0.076385066,0.92361493,85447.015,6526.8758,412150.63,0.89953801,1526221.9,17.861618,2.6888723,female
55477,Estimates,Seychelles,NA,690,2010-2015,70,5,0.027635718,0.12982502,0.87017498,78920.139,10245.809,370745.16,0.83206997,1114071.3,14.116439,2.6716786,female
55478,Estimates,Seychelles,NA,690,2010-2015,75,5,0.04759413,0.2137934,0.7862066,68674.33,14682.119,308485.91,0.73055839,743326.16,10.82393,2.6239304,female
55479,Estimates,Seychelles,NA,690,2010-2015,80,5,0.080633679,0.33657018,0.66342982,53992.211,18172.168,225366.97,0.481724667431883,434840.24,8.0537587,2.546023,female
55480,Estimates,Seychelles,NA,690,2010-2015,85,15,0.171000544363133,NA,NA,35820.043,35820.043,209473.27,NA,209473.27,5.8479346,5.8479346,female
55481,Estimates,Somalia,NA,706,2010-2015,0,1,0.077969762,0.07377814,0.92622186,1e5,7377.814,94624.041,0.90393805,5651180,56.5118,0.27133442,female
55482,Estimates,Somalia,NA,706,2010-2015,1,4,0.014169216,0.054666147,0.94533385,92622.186,5063.2981,357344.98,0.95758274,5556556,59.99163,1.4041105,female
55483,Estimates,Somalia,NA,706,2010-2015,5,5,0.0046180509,0.022826717,0.97717328,87558.888,1998.682,432797.73,0.98037695,5199211,59.379591,2.5,female
55484,Estimates,Somalia,NA,706,2010-2015,10,5,0.0032958416,0.016344535,0.98365546,85560.206,1398.4418,424304.93,0.98407166,4766413.2,55.708296,2.5,female
55485,Estimates,Somalia,NA,706,2010-2015,15,5,0.0031642567,0.015698627,0.98430137,84161.764,1321.2242,417546.45,0.98263449,4342108.3,51.592411,2.5307997,female
55486,Estimates,Somalia,NA,706,2010-2015,20,5,0.0039437919,0.019532951,0.98046705,82840.54,1618.1202,410295.55,0.97806877,3924561.9,47.374895,2.5853748,female
55487,Estimates,Somalia,NA,706,2010-2015,25,5,0.0049587563,0.024499828,0.97550017,81222.42,1989.9353,401297.26,0.97280431,3514266.3,43.267196,2.5804047,female
55488,Estimates,Somalia,NA,706,2010-2015,30,5,0.0060962433,0.030036595,0.96996341,79232.484,2379.874,390383.71,0.96665264,3112969.1,39.28905,2.5718393,female
55489,Estimates,Somalia,NA,706,2010-2015,35,5,0.007440558,0.036534991,0.96346501,76852.61,2807.8094,377365.44,0.96179356,2722585.4,35.426062,2.5434192,female
55490,Estimates,Somalia,NA,706,2010-2015,40,5,0.0080888831,0.039649524,0.96035048,74044.801,2935.8411,362947.65,0.95857709,2345219.9,31.672986,2.5215437,female
55491,Estimates,Somalia,NA,706,2010-2015,45,5,0.0089463376,0.043771557,0.95622844,71108.96,3112.5499,347913.3,0.95158413,1982272.3,27.876547,2.5481534,female
55492,Estimates,Somalia,NA,706,2010-2015,50,5,0.011146109,0.054269465,0.94573053,67996.41,3690.1288,331068.78,0.93758676,1634359,24.035959,2.5845638,female
55493,Estimates,Somalia,NA,706,2010-2015,55,5,0.015008421,0.072445482,0.92755452,64306.281,4658.6995,310405.7,0.91284859,1303290.2,20.266919,2.6118439,female
55494,Estimates,Somalia,NA,706,2010-2015,60,5,0.022154166,0.10524246,0.89475754,59647.582,6277.4584,283353.41,0.86973771,992884.47,16.645846,2.6288972,female
55495,Estimates,Somalia,NA,706,2010-2015,65,5,0.034773648,0.16057162,0.83942838,53370.123,8569.727,246443.14,0.80128695,709531.06,13.294537,2.6186556,female
55496,Estimates,Somalia,NA,706,2010-2015,70,5,0.055440416,0.24437087,0.75562913,44800.396,10947.912,197471.68,0.70357361,463087.92,10.336692,2.576679,female
55497,Estimates,Somalia,NA,706,2010-2015,75,5,0.08747239,0.35900029,0.64099971,33852.484,12153.052,138935.86,0.57659549,265616.24,7.846285,2.5046134,female
55498,Estimates,Somalia,NA,706,2010-2015,80,5,0.13593505,0.50184391,0.49815609,21699.433,10889.728,80109.79,0.36762276841923,126680.38,5.8379583,2.3931972,female
55499,Estimates,Somalia,NA,706,2010-2015,85,15,0.232114390799765,NA,NA,10809.705,10809.705,46570.592,NA,46570.592,4.3082206,4.3082206,female
55500,Estimates,South Sudan,NA,728,2010-2015,0,1,0.076911133,0.072814246,0.92718575,1e5,7281.4246,94673.22,0.90795127,5603421.9,56.034219,0.26844274,female
55501,Estimates,South Sudan,NA,728,2010-2015,1,4,0.012413547,0.048104897,0.9518951,92718.575,4460.2175,359302.42,0.96160492,5508748.7,59.413647,1.4055313,female
55502,Estimates,South Sudan,NA,728,2010-2015,5,5,0.0043492262,0.021512227,0.97848777,88258.358,1898.6338,436545.2,0.98254278,5149446.3,58.345141,2.5,female
55503,Estimates,South Sudan,NA,728,2010-2015,10,5,0.0026804551,0.013313063,0.98668694,86359.724,1149.7124,428924.34,0.98603054,4712901.1,54.572906,2.5,female
55504,Estimates,South Sudan,NA,728,2010-2015,15,5,0.003039957,0.015088563,0.98491144,85210.012,1285.6966,422932.5,0.98295546,4283976.8,50.27551,2.5751992,female
55505,Estimates,South Sudan,NA,728,2010-2015,20,5,0.0039643525,0.019637643,0.98036236,83924.315,1648.0757,415723.81,0.97558218,3861044.3,46.006265,2.6349607,female
55506,Estimates,South Sudan,NA,728,2010-2015,25,5,0.0060454041,0.029800233,0.97019977,82276.239,2451.8511,405572.74,0.96570644,3445320.4,41.875036,2.6309916,female
55507,Estimates,South Sudan,NA,728,2010-2015,30,5,0.0078975794,0.038750052,0.96124995,79824.388,3093.1992,391664.21,0.95594146,3039747.7,38.080438,2.5889902,female
55508,Estimates,South Sudan,NA,728,2010-2015,35,5,0.010028463,0.048933651,0.95106635,76731.189,3754.7372,374408.05,0.94975566,2648083.5,34.511175,2.5370072,female
55509,Estimates,South Sudan,NA,728,2010-2015,40,5,0.010427803,0.0508121,0.9491879,72976.452,3708.0868,355596.17,0.94825653,2273675.4,31.156289,2.4957191,female
55510,Estimates,South Sudan,NA,728,2010-2015,45,5,0.010904297,0.053081803,0.9469182,69268.365,3676.8897,337196.39,0.94392365,1918079.3,27.690552,2.5127248,female
55511,Estimates,South Sudan,NA,728,2010-2015,50,5,0.012361632,0.059985766,0.94001423,65591.475,3934.5549,318287.64,0.93446884,1580882.9,24.101957,2.5423568,female
55512,Estimates,South Sudan,NA,728,2010-2015,55,5,0.015121021,0.072943046,0.92705695,61656.92,4497.4436,297429.89,0.91353557,1262595.2,20.477754,2.5864696,female
55513,Estimates,South Sudan,NA,728,2010-2015,60,5,0.021777167,0.10351975,0.89648025,57159.477,5917.1346,271712.78,0.87342734,965165.36,16.885483,2.6196919,female
55514,Estimates,South Sudan,NA,728,2010-2015,65,5,0.033394086,0.1546598,0.8453402,51242.342,7925.1304,237321.37,0.80863589,693452.57,13.532804,2.6164001,female
55515,Estimates,South Sudan,NA,728,2010-2015,70,5,0.053171553,0.23556389,0.76443611,43317.212,10203.971,191906.58,0.71387023,456131.2,10.530022,2.5813846,female
55516,Estimates,South Sudan,NA,728,2010-2015,75,5,0.083993588,0.34749902,0.65250098,33113.241,11506.819,136996.39,0.58545841,264224.62,7.979425,2.5171406,female
55517,Estimates,South Sudan,NA,728,2010-2015,80,5,0.13371819,0.49637832,0.50362168,21606.422,10724.96,80205.691,0.369592039439675,127228.23,5.8884451,2.4054522,female
55518,Estimates,South Sudan,NA,728,2010-2015,85,15,0.2314094981288,NA,NA,10881.463,10881.463,47022.541,NA,47022.541,4.3213438,4.3213438,female
55519,Estimates,Uganda,NA,800,2010-2015,0,1,0.057866854,0.055330578,0.94466942,1e5,5533.0578,95617.05,0.93157471,6069700.7,60.697007,0.2078611,female
55520,Estimates,Uganda,NA,800,2010-2015,1,4,0.0082926301,0.032494811,0.96750519,94466.942,3069.6854,370170.31,0.97304134,5974083.6,63.239939,1.492426,female
55521,Estimates,Uganda,NA,800,2010-2015,5,5,0.0029895579,0.014824935,0.98517507,91397.257,1354.9584,453230.35,0.98845736,5603913.3,61.313802,2.228009,female
55522,Estimates,Uganda,NA,800,2010-2015,10,5,0.0019714681,0.0098088954,0.9901911,90042.298,883.21549,447998.88,0.98944212,5150683,57.202927,2.4948174,female
55523,Estimates,Uganda,NA,800,2010-2015,15,5,0.0023828478,0.011846717,0.98815328,89159.083,1056.2425,443268.96,0.9859053,4702684.1,52.744869,2.6080704,female
55524,Estimates,Uganda,NA,800,2010-2015,20,5,0.0033890826,0.016811047,0.98318895,88102.84,1481.101,437021.21,0.97994672,4259415.1,48.345946,2.6416271,female
55525,Estimates,Uganda,NA,800,2010-2015,25,5,0.004726456,0.023367578,0.97663242,86621.739,2024.1403,428257.51,0.97383967,3822393.9,44.127421,2.603333,female
55526,Estimates,Uganda,NA,800,2010-2015,30,5,0.0058653801,0.028915491,0.97108451,84597.599,2446.1811,417054.15,0.96697912,3394136.4,40.120954,2.5742405,female
55527,Estimates,Uganda,NA,800,2010-2015,35,5,0.0075823083,0.037221676,0.96277832,82151.418,3057.8134,403282.65,0.95977316,2977082.3,36.238964,2.5556274,female
55528,Estimates,Uganda,NA,800,2010-2015,40,5,0.008771058,0.04292287,0.95707713,79093.605,3394.9245,387059.87,0.95526804,2573799.6,32.541185,2.5233155,female
55529,Estimates,Uganda,NA,800,2010-2015,45,5,0.0095850524,0.046817646,0.95318235,75698.68,3544.034,369745.92,0.94970447,2186739.8,28.887423,2.5317724,female
55530,Estimates,Uganda,NA,800,2010-2015,50,5,0.011158397,0.054303692,0.94569631,72154.646,3918.2637,351149.35,0.94127725,1816993.8,25.181938,2.543841,female
55531,Estimates,Uganda,NA,800,2010-2015,55,5,0.013332167,0.064579425,0.93542058,68236.382,4406.6663,330528.9,0.92411563,1465844.5,21.481861,2.5825228,female
55532,Estimates,Uganda,NA,800,2010-2015,60,5,0.018934351,0.090607316,0.90939268,63829.716,5783.4393,305446.92,0.88861465,1135315.6,17.786631,2.6308802,female
55533,Estimates,Uganda,NA,800,2010-2015,65,5,0.029278825,0.1369079,0.8630921,58046.277,7946.9937,271424.61,0.82912112,829868.67,14.296674,2.6334728,female
55534,Estimates,Uganda,NA,800,2010-2015,70,5,0.047175333,0.21190961,0.78809039,50099.283,10616.52,225043.87,0.73934297,558444.06,11.146748,2.6025532,female
55535,Estimates,Uganda,NA,800,2010-2015,75,5,0.075802211,0.31943866,0.68056134,39482.763,12612.321,166384.61,0.61406994,333400.19,8.4441959,2.5397701,female
55536,Estimates,Uganda,NA,800,2010-2015,80,5,0.12287725,0.46722668,0.53277332,26870.442,12554.588,102171.79,0.388249976439324,167015.58,6.2155874,2.4367596,female
55537,Estimates,Uganda,NA,800,2010-2015,85,15,0.220774471547602,NA,NA,14315.855,14315.855,64843.795,NA,64843.795,4.5295092,4.5295092,female
55538,Estimates,United Republic of Tanzania,2,834,2010-2015,0,1,0.041965245,0.040549874,0.95945013,1e5,4054.9874,96627.278,0.95135856,6478087.5,64.780875,0.16825347,female
55539,Estimates,United Republic of Tanzania,2,834,2010-2015,1,4,0.0049785002,0.019668667,0.98033133,95945.013,1887.1105,379052,0.98364225,6381460.2,66.511641,1.4945563,female
55540,Estimates,United Republic of Tanzania,2,834,2010-2015,5,5,0.0018740895,0.009322802,0.9906772,94057.902,876.88319,467898.24,0.99238262,6002408.2,63.816097,2.272984,female
55541,Estimates,United Republic of Tanzania,2,834,2010-2015,10,5,0.0013584813,0.0067695029,0.9932305,93181.019,630.78918,464334.08,0.99261718,5534510,59.395251,2.5094421,female
55542,Estimates,United Republic of Tanzania,2,834,2010-2015,15,5,0.0016851303,0.0083920552,0.99160794,92550.23,776.68663,460905.98,0.98994458,5070175.9,54.782964,2.624313,female
55543,Estimates,United Republic of Tanzania,2,834,2010-2015,20,5,0.0024244695,0.012053758,0.98794624,91773.543,1106.2161,456271.38,0.98507735,4609269.9,50.224387,2.6529605,female
55544,Estimates,United Republic of Tanzania,2,834,2010-2015,25,5,0.003659693,0.018142093,0.98185791,90667.327,1644.8951,449462.6,0.97859268,4152998.5,45.804797,2.644815,female
55545,Estimates,United Republic of Tanzania,2,834,2010-2015,30,5,0.0050321599,0.024862826,0.97513717,89022.432,2213.3493,439840.81,0.97014417,3703535.9,41.602278,2.6183839,female
55546,Estimates,United Republic of Tanzania,2,834,2010-2015,35,5,0.0070563406,0.034685357,0.96531464,86809.083,3011.0041,426709,0.96274166,3263695.1,37.59624,2.5634665,female
